model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.37253442500930406,0.78,0.08187417408360127,0.8052698176404913
ZScoreBaseline,0.3781168589505024,0.78,0.08088445508590587,0.8052698176404913
ZScoreBaseline,0.3799776702642352,0.78,0.08074753939319206,0.8052698176404913
ZScoreBaseline,0.38928172683289913,0.78,0.07890416134516995,0.8052698176404913
ZScoreBaseline,0.39002605135839225,0.78,0.07857828502551795,0.8052698176404913
ZScoreBaseline,0.3922590249348716,0.78,0.07846382250455408,0.8052698176404913
ZScoreBaseline,0.3933755117231113,0.78,0.07841911958169165,0.8052698176404913
ZScoreBaseline,0.39486416077409753,0.78,0.07805922618338387,0.8052698176404913
ZScoreBaseline,0.39560848529959064,0.8,0.0778198213169217,0.8052698176404913
ZScoreBaseline,0.39709713435057686,0.8,0.0775991268918857,0.8052698176404913
ZScoreBaseline,0.39709713435057686,0.82,0.0775934362947275,0.8052698176404913
ZScoreBaseline,0.3993301079270562,0.82,0.07730301904001485,0.8052698176404913
ZScoreBaseline,0.3993301079270562,0.84,0.07719171328124208,0.8052698176404913
ZScoreBaseline,0.40640119091924076,0.84,0.07489374222470681,0.8052698176404913
ZScoreBaseline,0.40640119091924076,0.86,0.07472860003738079,0.8052698176404913
ZScoreBaseline,0.40863416449572015,0.86,0.07425206758497783,0.8052698176404913
ZScoreBaseline,0.40937848902121327,0.86,0.0742423806748074,0.8052698176404913
ZScoreBaseline,0.4101228135467064,0.86,0.07416231761770672,0.8052698176404913
ZScoreBaseline,0.4101228135467064,0.88,0.0741459270580951,0.8052698176404913
ZScoreBaseline,0.4123557871231857,0.88,0.07364155998443245,0.8052698176404913
ZScoreBaseline,0.41533308522515816,0.88,0.0736373669222497,0.8052698176404913
ZScoreBaseline,0.41979903237811683,0.88,0.07289179508863607,0.8052698176404913
ZScoreBaseline,0.42054335690361,0.88,0.07286030437025628,0.8052698176404913
ZScoreBaseline,0.4231484927428359,0.88,0.07187841797737524,0.8052698176404913
ZScoreBaseline,0.423892817268329,0.88,0.07185943690989545,0.8052698176404913
ZScoreBaseline,0.42500930405656867,0.88,0.07171647964819693,0.8052698176404913
ZScoreBaseline,0.42500930405656867,0.9,0.07154610162215184,0.8052698176404913
ZScoreBaseline,0.42612579084480834,0.9,0.07138172528444459,0.8052698176404913
ZScoreBaseline,0.427242277633048,0.9,0.07135177777433366,0.8052698176404913
ZScoreBaseline,0.4346855228879792,0.9,0.06998263517680559,0.8052698176404913
ZScoreBaseline,0.4346855228879792,0.92,0.06990413203385765,0.8052698176404913
ZScoreBaseline,0.43505768515072574,0.92,0.0698700842977568,0.8052698176404913
ZScoreBaseline,0.4361741719389654,0.92,0.06980057323874762,0.8052698176404913
ZScoreBaseline,0.43654633420171196,0.92,0.0697105312068471,0.8052698176404913
ZScoreBaseline,0.4372906587272051,0.92,0.06968727110505953,0.8052698176404913
ZScoreBaseline,0.4421287681429103,0.92,0.06891451129257474,0.8052698176404913
ZScoreBaseline,0.4428730926684034,0.92,0.06883577885742112,0.8052698176404913
ZScoreBaseline,0.4462225530331224,0.92,0.06827070767299329,0.8052698176404913
ZScoreBaseline,0.44733903982136214,0.92,0.0682461832843033,0.8052698176404913
ZScoreBaseline,0.4503163379233346,0.92,0.06772706750434794,0.8052698176404913
ZScoreBaseline,0.4510606624488277,0.92,0.0677232037089797,0.8052698176404913
ZScoreBaseline,0.4525493114998139,0.92,0.06746389363051183,0.8052698176404913
ZScoreBaseline,0.45403796055080015,0.92,0.06717357376684757,0.8052698176404913
ZScoreBaseline,0.45478228507629326,0.92,0.06714852268676028,0.8052698176404913
ZScoreBaseline,0.47227391142538144,0.92,0.06428184455878891,0.8052698176404913
ZScoreBaseline,0.4737625604763677,0.92,0.06415713696099325,0.8052698176404913
ZScoreBaseline,0.4782285076293264,0.92,0.06360268649069387,0.8052698176404913
ZScoreBaseline,0.4797171566803126,0.92,0.06360057147997056,0.8052698176404913
ZScoreBaseline,0.4879047264607369,0.92,0.06244152759424734,0.8052698176404913
ZScoreBaseline,0.48902121324897657,0.92,0.06241077881023548,0.8052698176404913
ZScoreBaseline,0.4897655377744697,0.92,0.062356043775596164,0.8052698176404913
