model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.6881280238183848,0.92,0.03996707657067829,0.4522925195385188
ZScoreBaseline,0.6944547822850763,0.92,0.039946657482220496,0.4522925195385188
ZScoreBaseline,0.6948269445478229,0.92,0.039871142019292226,0.4522925195385188
ZScoreBaseline,0.6948269445478229,0.94,0.03977856919815369,0.4522925195385188
ZScoreBaseline,0.6974320803870487,0.94,0.039555145869122836,0.4522925195385188
ZScoreBaseline,0.6985485671752885,0.94,0.039552698610483356,0.4522925195385188
ZScoreBaseline,0.7018980275400074,0.94,0.03931259170682346,0.4522925195385188
ZScoreBaseline,0.7018980275400074,0.95,0.03930184320286189,0.4522925195385188
ZScoreBaseline,0.7037588388537402,0.95,0.038811224058687484,0.4522925195385188
ZScoreBaseline,0.7037588388537402,0.96,0.03877463759809239,0.4522925195385188
ZScoreBaseline,0.711574246371418,0.96,0.038105877837029165,0.4522925195385188
ZScoreBaseline,0.7126907331596576,0.96,0.03808650456753797,0.4522925195385188
ZScoreBaseline,0.7149237067361369,0.96,0.03785007885083018,0.4522925195385188
ZScoreBaseline,0.7149237067361369,0.97,0.03780394948615086,0.4522925195385188
ZScoreBaseline,0.7175288425753629,0.97,0.03740746973687038,0.4522925195385188
ZScoreBaseline,0.7175288425753629,0.98,0.037402766635489935,0.4522925195385188
ZScoreBaseline,0.7205061406773353,0.98,0.037026329870733836,0.4522925195385188
ZScoreBaseline,0.7212504652028284,0.98,0.037022426926052135,0.4522925195385188
ZScoreBaseline,0.7223669519910682,0.98,0.03694746250941201,0.4522925195385188
ZScoreBaseline,0.7223669519910682,0.99,0.03691926577056198,0.4522925195385188
ZScoreBaseline,0.7275772236695199,0.99,0.03639413682787654,0.4522925195385188
ZScoreBaseline,0.7275772236695199,1.0,0.0363547818187198,0.4522925195385188
ZScoreBaseline,0.731671008559732,1.0,0.035959827013252954,0.4522925195385188
ZScoreBaseline,0.7324153330852251,1.0,0.03591968073623545,0.4522925195385188
ZScoreBaseline,0.7379977670264235,1.0,0.03525759294791151,0.4522925195385188
ZScoreBaseline,0.7391142538146632,1.0,0.03521924151841225,0.4522925195385188
ZScoreBaseline,0.7461853368068477,1.0,0.03521002612943182,0.4522925195385188
ZScoreBaseline,0.7595831782657239,1.0,0.0336878193554562,0.4522925195385188
ZScoreBaseline,0.760327502791217,1.0,0.033628882419759226,0.4522925195385188
ZScoreBaseline,0.7677707480461481,1.0,0.03312122328419746,0.4522925195385188
ZScoreBaseline,0.7685150725716412,1.0,0.03303452832597585,0.4522925195385188
ZScoreBaseline,0.7856345366579829,1.0,0.031026134648466454,0.4522925195385188
ZScoreBaseline,0.786378861183476,1.0,0.030976332096595626,0.4522925195385188
ZScoreBaseline,0.7949385932266468,1.0,0.030151565911803898,0.4522925195385188
ZScoreBaseline,0.79568291775214,1.0,0.030088670396616436,0.4522925195385188
ZScoreBaseline,0.7975437290658727,1.0,0.029839635579624543,0.4522925195385188
ZScoreBaseline,0.7982880535913658,1.0,0.02981430381209597,0.4522925195385188
ZScoreBaseline,0.8016375139560848,1.0,0.029377379293295303,0.4522925195385188
ZScoreBaseline,0.8027540007443246,1.0,0.029306644676534203,0.4522925195385188
ZScoreBaseline,0.8109415705247488,1.0,0.028812366561960998,0.4522925195385188
ZScoreBaseline,0.8120580573129884,1.0,0.028800176076531826,0.4522925195385188
ZScoreBaseline,0.8139188686267212,1.0,0.028783532169111354,0.4522925195385188
ZScoreBaseline,0.8172683289914403,1.0,0.028533731861411178,0.4522925195385188
ZScoreBaseline,0.8180126535169334,1.0,0.028500393402789734,0.4522925195385188
ZScoreBaseline,0.8198734648306661,1.0,0.028245686939934758,0.4522925195385188
ZScoreBaseline,0.8206177893561593,1.0,0.02816427678645558,0.4522925195385188
ZScoreBaseline,0.8235950874581317,1.0,0.02791279679496031,0.4522925195385188
ZScoreBaseline,0.8243394119836248,1.0,0.027834662856087815,0.4522925195385188
ZScoreBaseline,0.8325269817640492,1.0,0.02706164333467107,0.4522925195385188
ZScoreBaseline,0.8332713062895423,1.0,0.027010119926732034,0.4522925195385188
ZScoreBaseline,0.8392259024934872,1.0,0.026276269992562745,0.4522925195385188
ZScoreBaseline,0.8399702270189803,1.0,0.026236217115967388,0.4522925195385188
ZScoreBaseline,0.8422032005954596,1.0,0.025928017909746744,0.4522925195385188
ZScoreBaseline,0.8429475251209527,1.0,0.02586585626966689,0.4522925195385188
ZScoreBaseline,0.847785634536658,1.0,0.025236809482900052,0.4522925195385188
ZScoreBaseline,0.8496464458503907,1.0,0.025212078813058557,0.4522925195385188
ZScoreBaseline,0.8522515816896167,1.0,0.024922602462561255,0.4522925195385188
ZScoreBaseline,0.8529959062151098,1.0,0.024887139777197587,0.4522925195385188
ZScoreBaseline,0.8749534797171566,1.0,0.023050020452610596,0.4522925195385188
ZScoreBaseline,0.8756978042426498,1.0,0.023045734369554153,0.4522925195385188
ZScoreBaseline,0.8812802381838482,1.0,0.022286322574234577,0.4522925195385188
ZScoreBaseline,0.8823967249720879,1.0,0.022211528466280522,0.4522925195385188
ZScoreBaseline,0.8883513211760328,1.0,0.021635992465471654,0.4522925195385188
ZScoreBaseline,0.8890956457015259,1.0,0.021564811871434893,0.4522925195385188
ZScoreBaseline,0.8957945664309639,1.0,0.020990576617062127,0.4522925195385188
ZScoreBaseline,0.896538890956457,1.0,0.020927244248898594,0.4522925195385188
ZScoreBaseline,0.905842947525121,1.0,0.019570430424458943,0.4522925195385188
